,restaurant_id,names,restaurant_type,address,latitude,longitude,num_of_reviews,rating,zip_code
2397,sB8-R8-FYj-kJrSzTlbmgw,Coppola's West,italian,206 W 79th St,40.7831637424309,-73.9789159423279,326,3.5,10024
2398,BiNtCoIGo00Lua93hOrj3Q,Bella Via Restaurant,italian,47-46 Vernon Blvd,40.7442460458798,-73.9537544723526,390,3.5,11101
2399,WYdrEMBXzOcxffpQczHKww,Ortomare Ristorante Pizzeria,italian,994 Columbus Ave,40.80124,-73.96161,105,4.5,10025
2400,I6Wg1NFYAAVzM2OpsdqcXA,Grand Vin,italian,500 Grand St,40.74331,-74.0351699,482,4.0,07030
2401,4K0doiBddco60kl0W04a3Q,Il Forno Hell's Kitchen,italian,709  8th Ave,40.7591217147251,-73.988647715231,265,3.5,10036
2402,fuS39acPaRi38DhSSwEI4Q,Felice,italian,15 Gold St,40.70789,-74.00712,407,4.0,10038
2403,H5bhfR5sL0I2w1csjI1uMA,Piatto,italian,1-50 50th Ave,40.7435117,-73.9590968,198,4.0,11101
2404,-58--bg-KKUNArp18U4llA,da Umberto,italian,107 W 17th St,40.7396659851074,-73.9958267211914,199,4.0,10011
2405,nM2AdRp2iSJHi4MgvIrEBg,Oak Tuscan Truffle Restaurant,italian,28 Greenwich Ave,40.735042,-74.00002,125,4.5,10011
2406,zo4JHfD2nWPUiqgsgDOaHQ,Rao's,italian,455 E 114th St,40.79392,-73.93427,192,4.5,10029
2407,I0N_QtJy7sLiuW_vmvRIhg,Maruzzella,italian,1483 1st Ave,40.77135,-73.95379,127,4.0,10075
2408,_N92SH1Zi-Hbxn_bNHFz0Q,Noodle Pudding,italian,38 Henry St,40.69979,-73.99203,582,4.0,11201
2409,vjj3MMPkULJUCv8xf3XRiA,San Matteo Takeaway,italian,1731 2nd Ave,40.7801684,-73.9502899,160,4.0,10128
2410,XlhWNQRGoWyybfXpGBgE3Q,Il Mulino New York - Uptown,italian,37 E 60th St,40.764144,-73.970195,253,3.5,10021
2411,skLDCHQcmivdGx5Qd_qBIA,Il Passatore,italian,14 Bushwick Ave,40.71431,-73.94217,389,4.0,11211
2412,m3PS0tIaa0ChcP8Y5S-DrQ,MAMA'S TOO!,italian,2750 Broadway,40.80084,-73.96766,509,3.5,10025
2413,AuZSMT0YYn3vRik79sL0SA,Cafe Mocha,italian,116 2nd Ave,40.72781,-73.98803,333,3.5,10003
2414,505bv6h3VnN6SekdHCr8Sw,Nocello,italian,257 W 55th St,40.765363,-73.983393,172,4.0,10019
2415,AevRIon-_YHQ2FCO-L120w,Numero 28 Pizzeria - New York,italian,1431 1st Ave,40.76936,-73.95508,274,3.5,10021
2416,1AL6P_EC6Z3UPxqhfGFb3Q,Pasta by Hudson,italian,180 7th Ave,40.7427486,-73.9969892,67,4.5,10011
2417,QhRQE6nOMLd00kV2k-IsbQ,Augustino's,italian,1104 Washington St,40.75024,-74.02732,330,4.0,07030
2418,ON7ihGoWgZaBFDaLCYpk2Q,Rome To Brooklyn Pizza,italian,755 Grand St,40.711886016839244,-73.9429006,99,5.0,11211
2419,gls8Eii-vgwKScOCNQWz9w,Cafetal Social Club,italian,285 Mott St,40.724308,-73.994457,140,4.5,10012
2420,xrgzB0pvsxeGEIboE6I2gg,Patsy's Pizzeria,italian,450 Dean St,40.6818695,-73.976181,573,4.5,11217
2421,hot1lIebdQNau05onRum7w,Otto Strada,italian,743 Park Ave,40.7466038915745,-74.0311605558891,372,4.0,07030
2422,5zcZZJhriNQ2R92r9drxug,Il Postino,italian,133 E 61st St,40.76374,-73.96763,130,3.5,10065
2423,w0YkRy2gsr0znrM7ojZtTw,Scottadito Osteria Toscana,italian,788A Union St,40.6746627,-73.9766125,962,4.0,11215
2424,0laCKZiHrdM_ZKdhTFbGgg,Sauce & Barrel,italian,97 Washington St,40.707999,-74.0142651,487,4.0,10006
2425,j7K-Pevawo8PN3r0WyEE_g,Macoletta,italian,28-15 24th Ave,40.7732423,-73.9164153,180,4.5,11102
2426,n7JhermRt4mULT2bS_18kg,Pizza Italia,italian,307 W 17th St,40.7419889767239,-74.0019458249749,232,4.0,10011
2427,UpnHg_984LLZ28-kBB5MSQ,Bella Luna Restaurant,italian,574 Columbus Ave,40.787762,-73.971458,309,3.5,10024
2428,hbhuxhgYtuWtLlwBKt0hrQ,Johnny Pepperoni,italian,219 11th St,40.75011,-74.02969,366,4.0,07030
2429,fdaS1XvbEwWNIcLqv2C6Vw,Upside Pizza,italian,598 8th Ave,40.7550912,-73.9911494,178,3.5,10018
2430,4ixWiPyYysS2i8LAg4qzrQ,La Villetta,italian,398 E 52nd St,40.7549171,-73.9650879,97,4.0,10022
2431,vpkTNjq9dRh9rT3Nh0pe-A,Nolita Pizza,italian,68 Kenmare St,40.7208883,-73.9962404,120,4.5,10012
2432,15d_Y6TVOQFD2KRVkxuAjw,Baci & Abbracci,italian,204 Grand St,40.7139015197754,-73.96044921875,330,4.0,11211
2433,tsvElYYtUBAEdfK6plnxlg,Villa Mosconi,italian,69 Macdougal St,40.72859,-74.002,205,4.0,10012
2434,CygcAgexrpJGY8iWp7QqnA,Antonucci Cafe,italian,170 E 81st St,40.77574,-73.95689,160,4.0,10028
2435,R-ve5GRzP0WlbQvDVI3HKg,Pane Pasta,italian,58 West 8th St,40.73328,-73.99905,50,5.0,10011
2436,ntQ7O1YPMIOrQkynhXRBVg,Manducatis,italian,13-27 Jackson Ave,40.7445948529884,-73.9490695847509,146,4.0,11101
2437,FRp1NwIyp6tkDU986cJkXQ,Piccola Cucina Estiatorio,italian,75 Thompson St,40.7246,-74.0029799,173,4.5,10012
2438,YoLxK5EG8UgnueKAe7hj0g,I Sodi,italian,105 Christopher St,40.7334747314453,-74.005012512207,410,3.5,10014
2439,BpdlX1j1-FbOC1dWIrZv4w,Bella Blu,italian,967 Lexington Ave,40.769207,-73.962791,265,3.5,10021
2440,CBsNd6iuSyiSMPw2pOzRHw,Bar Italia Madison,italian,768 Madison Ave,40.76789,-73.96847,147,3.5,10065
2441,dbCTJp9ENDVIquxBWONzWQ,Pomodoro,italian,518 9th Ave,40.75624,-73.9939,126,4.0,10018
2442,B0qxEXABa8-t9sY4NQRRsQ,Fumo Pizza-Bar-Pasta,italian,1600 Amsterdam Ave,40.821427,-73.950638,523,4.0,10031
2443,8TEx2Za-zM_pP5MU1t8HxQ,Arte Cafe,italian,106 W 73rd St,40.778494,-73.978869,656,3.0,10023
2444,6Nmo6ZNNyAft93k7eSTkTA,Italian Village Pizzeria,italian,1494 1st Ave,40.771447,-73.952994,236,3.5,10075
2445,tV5NNPI9f-BAB6FSl96CdQ,Luigi's Gourmet Grill,italian,936 8th Ave,40.76555,-73.98342,203,3.5,10019
2446,kcvynqRHM79DOPrOS_OayA,Stanton Street Pizza,italian,127 Stanton St,40.72075430224113,-73.98668599999999,188,4.0,10002
2447,Qab4GBAxxjacF4KsXLFETA,Sal & Carmine's Pizza,italian,2671 Broadway,40.7983115,-73.9694405,367,4.0,10025
2448,tJxAlyeT5PRbUIyJ2wsv-A,Bamonte's,italian,32 Withers St,40.71666591260819,-73.95125357171182,376,4.0,11211
2449,2FP0l2DLhhXKFB6WIRsHhg,Bin 14,italian,1314 Washington St,40.75302,-74.02647,551,3.5,07030
2450,7lrqNMCmnC46t0sL4M5WPg,Delizia 92,italian,1762 2nd Ave,40.78152,-73.94886,273,3.5,10128
2451,J0c8ZtHPf08TMVeojPkNkQ,Verde on Smith,italian,216 Smith St,40.684437,-73.992234,749,4.0,11201
2452,foRWizWrQ32g6Vv4g9UTnA,Nocciola Ristorante,italian,237 E 116th St,40.797525,-73.938393,241,4.0,10029
2453,DLRbxg74oWNPQJdbSkTDxQ,Suprema Provisions,italian,305 Bleecker St,40.7326925,-74.0036155,292,4.0,10014
2454,LZcpNrQQqC5IWbE4c-9Cyw,Buchetta Brick Oven Pizza,italian,201 W 103rd St,40.7987564,-73.9673846,210,4.0,10025
2455,1mp7uP6Kz_Zz4UClVfnjFQ,Testo,italian,141 Leonard St,40.708337,-73.946965,218,4.5,11206
2456,rTzojTIarMjh_X7YPliySw,Zio Luigi,italian,42-15 Queens Blvd,40.7438632,-73.9220898,145,4.5,11104
2457,iM_iGK22awAUWveNbX9j9w,Biga Bite,italian,3 Clinton St,40.72123,-73.98408,132,4.5,10002
2458,QUTSHrHw3qRZjf749VM1Yg,Serafina Osteria,italian,38 E 58th St,40.76273,-73.97155,141,3.5,10022
2459,6eqrk1wCQMww_ejze5gvsg,Forsythia,italian,9 Stanton St,40.7225353,-73.992492,93,4.5,10002
2460,x6_1vzeCH9YvbvIBmSr2iA,DOC Wine Bar,italian,83 N 7th St,40.71966,-73.96046,245,4.0,11249
2461,lA6IvTF7J8fNC5puhyS3PA,Bellini Italian Restaurant,italian,483 Columbus Ave,40.78457,-73.97317,260,3.5,10024
2462,T_vLaKsuyJPDpsrSZuc7WA,Battello,italian,502 Washington Blvd,40.725357,-74.032278,645,4.0,07310
2463,LkV96_buOU_n0br4SBO57w,Ci Siamo,italian,385 9th Ave,40.7523492387443,-73.99830851100594,62,4.5,10001
2464,idxD3X7WfLFPZMoFnCRIQQ,Il Cantinori,italian,32 E 10th St,40.7322779619352,-73.9929321762328,266,4.0,10003
2465,EsHcyOLHaK76bQuU7bwiTw,Tony's Pizzeria & Restaurant,italian,443 Knickerbocker Ave,40.699286,-73.918724,333,4.5,11237
2466,VZp3EjUNoRtxYfXbJQKH-w,Renato's Pizza Masters,italian,278 Central Ave,40.7442813,-74.0503861,425,4.0,07307
2467,JcyY0ArcjZhxzLlrBuQuPg,Maestro Pasta,italian,45 John St,40.709329,-74.007891,144,4.5,10038
2468,_eImQkZt0MlQ0jLZH2LrTQ,GP's Restaurant,italian,24 69th St,40.79126,-74.00167,142,4.5,07093
2469,opCMbGK-fvGPRSBibPzu3w,Famous Amadeus Pizza,italian,840 8th Ave,40.7626,-73.98566,270,3.5,10019
2470,z8TIY5xLeQptbXxZp3LpsA,Felice 56,italian,15 W 56th St,40.762862,-73.975396,52,4.5,10019
2471,tZVN5tsprJpUOF953jcg1w,Libretto's Pizzeria,italian,546 3rd Ave,40.74727,-73.97721,200,3.5,10016
2472,hFmz7HH2og9hn7xNNv20yw,Il Porto Ristorante & Wood Fired Pizza,italian,37 Washington Ave,40.6974427,-73.9675197,349,4.0,11205
2473,MyVbXtvst8X7sbR7gUA_ug,Cacio E Vino,italian,80 2nd Ave,40.726384,-73.988873,379,3.5,10003
2474,0SakkRuHhECsDsZ8mRkisQ,IL Triangolo Restaurant,italian,96-01 Corona Ave,40.742278,-73.8672901,499,4.5,11368
2475,Irw7QQBsndbB2ATXeB4pYA,Da Tommaso,italian,903 8th Ave,40.7646068,-73.9845812,195,3.5,10019
2476,y9y6V8va7yt_TUnoO68z0w,Trattoria Napoli,italian,4525 Broadway,40.77794,-74.01825,134,4.5,07087
2477,UjzSeETESWzramhdOdWKKQ,Tartina,italian,1034 Amsterdam Ave,40.8035073,-73.9636591,293,4.0,10025
2478,LrhaNrj_-eOXWOoHSUFiBg,Marinara Pizza - Midtown East,italian,985 1st Ave,40.75656,-73.96443,115,3.5,10022
2479,4bHtiA1md69LDag55kv8lg,Isabelle's Osteria,italian,245 Park Ave S,40.737985,-73.987703,104,4.0,10003
2480,9mawr6QwVHm5q8JRXPFjPA,San Marino Ristorante,italian,66 Charlton St,40.72697,-74.00611,174,4.5,10014
2481,IAbOg5Kd5AynOcbI8vGTwQ,Aperitivo,italian,14 E 60th St,40.76431314475945,-73.9717568,19,5.0,10022
2482,6AWiJUeP4FINQF48az-bkQ,Pasta Eater,italian,9 E 17th St,40.73765,-73.99134,154,4.0,10003
2483,fowyb5DnUydqFodInCQyQQ,Centro Pizza Bar & Italian Kitchen,italian,47-23 Vernon Blvd,40.74494463643489,-73.95312334111576,173,3.5,11101
2484,-Gc5sTFxoXM3Tiv_dkSJZg,Cecconi's Dumbo,italian,55 Water St,40.7033063330116,-73.9916549604523,886,3.5,11201
2485,qgY41g_eg0eNzewCXmKcaA,Lillo Cucina Italiana,italian,331 Henry St,40.69023,-73.99634,171,5.0,11201
2486,mSUN6AosDrAuM9H29qEhgg,Alba's Pizza & Restaurant,italian,3620 Ditmars Blvd,40.77375,-73.90778,272,4.0,11105
2487,DKLbMLQHvggfIKw2jj6rnA,Felice 83,italian,1593 1st Ave,40.775049,-73.951078,276,3.5,10028
2488,i_rg-OLXQbpRUN7O3MeCeA,Piz-zetta,italian,90 Livingston St,40.69116702978358,-73.99065600219426,310,4.5,11201
2489,Njvg4CQH85zr_qCzTfC9Xg,Roma Pizza,italian,1701 1st Ave,40.77843,-73.94863,351,3.5,10128
2490,1o5dCnbY1Y9de7ZbdsxUsQ,Barbetta,italian,321 W 46th St,40.76031,-73.98889,255,3.5,10036
2491,wq43ljNSuSMG81qKHE7YpQ,Sant Ambroeus West Village,italian,259 West 4th St,40.735428,-74.003142,262,3.5,10014
2492,clLjkdzKMfv6bZGeSrEsSw,Napoli's Pizza,italian,1118 Washington St,40.750754,-74.027158,543,3.5,07030
2493,megxpLA5KciBJbW-jNm2RQ,Arno Ristorante,italian,141 W 38th St,40.7534599,-73.98842,224,3.5,10018
2494,i5cdbiw1KRyg4w0X44ZBwA,Mezzaluna,italian,1295 3rd Ave,40.771125,-73.959251,158,3.5,10021
2495,mlm40NxsVJUPnh3LTayaaw,Kimika,italian,40 Kenmare St,40.720572,-73.995206,225,4.0,10012
2496,aaA4UHm25lbUIOlwwjWLyw,Roey's,italian,1 Perry St,40.73596,-74.00093,125,4.0,10014
2497,ca5mjbnCm2c8E6AFIb59Rw,Luzzo's Neapolitan Pizza & Wine Bar,italian,42-60 Crescent St,40.7492468,-73.9420071,126,4.0,11101
2498,cl97uG2_QtiMBah-_s9w7g,Il Divo,italian,1347 2nd Ave At E 71st St,40.76816,-73.959204,77,4.5,10021
2499,Z-QmxQZAJEy5GXqA82Bemw,Da Toscano,italian,24 Minetta Ln,40.730508,-74.001238,58,4.5,10012
2500,LdWyeeV8DuYINKVTghFwrg,Canaletto Restaurant,italian,208 E 60th St,40.76174,-73.96569,72,4.0,10022
2501,nHMDOIX32dGbfpuNUwsLNQ,AlMar,italian,111 Front St,40.702662,-73.989177,464,4.0,11201
2502,fU22eRTnKLT2C-OFJ6eUGQ,Saraghina Pizzeria,italian,350 Lewis Ave,40.6837407,-73.9353473,933,4.0,11233
2503,aSprnLY-6GkMk1cuv0TMeA,Al Di La Trattoria,italian,248 5th Ave,40.675332643247,-73.981340475038,913,4.0,11215
2504,9xZe8DclrBpofeM0dd6Z6A,Tavolino,italian,496 9th Ave,40.75562,-73.99445,40,4.5,10018
2505,cpN0ixPR2l3QFA8Uf1BhCQ,Luna Rossa,italian,347 E 85th St,40.776596,-73.950351,128,4.0,10028
2506,h1_zWY2PVTZ5ul0RuiJ59g,Motorino,italian,510 Columbus Ave,40.7855672,-73.9730817,262,3.5,10024
2507,zuB6VRXwj3QzTh9x-nQIRQ,Il Fiorista,italian,17 W 26th St,40.74413,-73.98955,63,4.5,10010
2508,b6jOwyX4iaagw8YjXqq1sA,Antonio's Trattoria,italian,2370 Belmont Ave,40.854131,-73.886601,897,4.5,10458
2509,e6pF5tzU3W2ufrWDZxVIeg,Claudio Pizzeria,italian,334 8th Ave,40.7475845,-73.996619,100,4.0,10001
2510,pTWFuMYed409y99N0zY05Q,Barbaresco Restaurant,italian,843 Lexington Ave,40.76539,-73.96556,97,4.0,10065
2511,bwvd5ZwBTXdpCwJktU-P8g,Sabor A Veracruz,italian,6415 Bergenline Ave,40.79295,-74.01361,167,4.5,07093
2512,uH1rHM0BomrX80D9xk-Qgg,Little Italy Pizza,italian,2047 Broadway,40.7778264823318,-73.9825049309491,254,3.5,10023
2513,sckXpoL2O6ZCGfoVsgi2ww,Solo Pizza,italian,27 Avenue B,40.7223854064941,-73.98291015625,193,4.0,10009
2514,Z22s9SoQOndAey4_SULrvA,Mediterraneo Restaurant,italian,1260 2nd Ave,40.7649733,-73.9609846,335,3.0,10065
2515,35TekDVXNNnWWz4tDvg-_w,Rosticeria Da Gigi,italian,916 Washington St,40.7478555804946,-74.0280557568127,219,4.0,07030
2516,rHYwqiWTFs-oOKikxY7kag,Zia Maria-Little Italy,italian,138 Mulberry St,40.71861,-73.99754,284,4.0,10013
2517,FXYsBqMu2q1dhJYQg_FfAA,Rosemary’s,italian,350 1st Ave,40.73512,-73.97965,103,4.0,10010
2518,7lztzQTF79er1RydVnPiDg,Noi Due,italian,491 Columbus Ave,40.7848351,-73.9730166,225,3.5,10024
2519,mPHPVJ2-8mOR-lFHafrc6w,Evelina,italian,211 Dekalb Ave,40.689722,-73.971003,247,4.5,11205
2520,7cOibAFiGbSsSWo27SLIgw,Tutto A Modo Mio,italian,482 Bergen Blvd,40.8244151,-73.9972534,358,4.0,07657
2521,syNFp2qrQtXfH4bskQVgaA,Portale,italian,126 W 18th St,40.74026,-73.99623,96,4.0,10011
2522,b42PcC1nCP602fiXF0a9Xg,Barbalu Restaurant,italian,225-227 Front St,40.7074747,-74.0020404,323,4.0,10038
2523,IbTOahV7PjkYwVDsGlfseA,Margari Pizza,italian,1072 2nd Ave,40.758785,-73.965338,36,4.5,10022
2524,YaHf6hp0jhSKG2t7LLmfJg,San Giuseppe,italian,1320 Adams St,40.754055,-74.032892,308,4.0,07030
2525,rDcXfsees9Yiz47MRRhI9g,Romano Pizza,italian,4206 Park Ave,40.7753189653158,-74.0199860930443,319,4.0,07086
2526,vbGqzhH_exG5HOG1I23kvg,Park Side Restaurant,italian,107-01 Corona Ave,40.743843,-73.856118,797,4.0,11368
2527,U60GbyJIMzwKZaP5IRgnBg,Bar Veloce,italian,176 7th Ave,40.74257,-73.99699,184,3.5,10011
2528,xEdAaZTNNHRZbvzBuSjcCg,House of Lasagna,italian,334 Lexington Ave,40.7497237,-73.9775697,161,3.5,10016
2529,Ry9w-jFALWYhazi6jjyIKw,Rucola,italian,190 Dean St,40.68562,-73.98587,514,4.0,11217
2530,nvisU3jrXgA7xL5nEt3iXA,Don Giovanni Ristorante,italian,214 10th Ave,40.7472138000271,-74.0042828600478,345,3.5,10011
2531,YdFFUP3-PBzBsE3j75XwaQ,Panzerotti Bites,italian,235 Smith St,40.683715,-73.99227,148,5.0,11231
2532,vYLP5X5b7w9hskxeRkk9eA,Giovannis Deli,italian,267 Centre Ave,40.79216,-74.06426,245,4.5,07094
2533,rvoyaPumkhL5FA2zTqk13w,Sandwich House,italian,17 Ann St,40.71096,-74.0077699,270,4.0,10038
2534,I8wk0uwL6R0RhSprSlPvNw,Roman Nose,italian,125 Newark Ave,40.7200279,-74.0433197,758,3.5,07302
2535,V1kPnrBjxs17oTBExksIqw,SESTINA,italian,67 2nd Ave,40.726191,-73.989755,96,4.5,10003
2536,OmB4X44Ru8gjD6qgSNlXdg,Primola Restaurant,italian,1226 2nd Ave,40.7638675,-73.9616489,144,3.5,10065
2537,xeC9vn3dxVVzAMR_aFwfXg,IL Brigante,italian,214 Front St,40.707492,-74.002571,444,4.0,10038
2538,EZNw56hywTm1PJNYOMbfHQ,Morso,italian,420 E 59th St,40.759032,-73.960801,142,3.5,10022
2539,mmJ72_R1HvpSz6a3l7jYnA,Tiramisu,italian,1410 3rd Ave,40.7751535105423,-73.9569666,191,3.5,10028
2540,Zgxqluk9HIZ0yKNTWMWpbA,Forcella,italian,485 Lorimer St,40.711353,-73.9490983,448,3.5,11211
2541,EPc0k8-R7mKhpDCJ3H7arg,Natoli's,italian,300 Clarendon St,40.79508,-74.06316,298,4.5,07094
2542,9K0run3oObR0YT4jaOEvWg,L'Angeletto,italian,327 2nd Ave,40.73541417,-73.982956,62,4.5,10003
2543,xxgcU_oFIox_pAmroo9WwA,Front Street Pizza,italian,80 Front St,40.70244,-73.98943,401,4.0,11201
2544,mYQMjrtHp8vsEKKNsRz1XA,Union Pizza Works,italian,423 Troutman St,40.7073067,-73.922154,264,4.0,11237
2545,hkooeEkd3oPsLD6JJrYpjA,Café Luce,italian,235 E 53rd St,40.757323,-73.967928,25,4.5,10022
2546,muX5xoh3aOleCrSja_T_FA,IL Tavolo di’ Palmisano,italian,700 Clinton St,40.74571,-74.03346,147,4.5,07030
2547,3vuc7Gz95kY83gzxq1wnxA,Francesco's Pizza,italian,186 Columbus Ave,40.77523,-73.98075,248,3.5,10023
2548,F2R-y69dCJlTiXS0NcElDQ,Astoria Pizza Factory,italian,1946 37th St,40.7786344992522,-73.9026485111397,187,4.0,11105
2549,So6xT7Hl0HDcPqipvGfZdA,Pastai,italian,186 9th Ave,40.7454222076169,-74.0019670059103,207,3.5,10011
2550,Vm6_cXz8hbvZhot0m1aaRg,Italianissimo Ristorante,italian,307 E 84th St,40.7765,-73.95197,129,4.0,10028
2551,RqRCx09k0PZ4sZJgOxbAIA,Dough Vale,italian,330 S 3rd St,40.70933,-73.95407,91,4.5,11211
2552,aPn2_EtjfHduXEmEBNxuFA,Rosa's Pizza,italian,374 Metropolitan Ave,40.7139499,-73.95563,143,4.5,11211
2553,SbevrHJ2M5Oc8_SHi79YQg,Caffe Napoli,italian,191 Hester St,40.71819,-73.99777,704,3.5,10013
2554,wLzJbddDixAEZrF7VT6_hw,Bono Trattoria,italian,3658 Broadway,40.8301996389829,-73.9473449424522,335,4.0,10031
2555,qIOdughNii7-OW88IFtPQw,Rosa's Pizza,italian,6265 Fresh Pond Rd,40.712192,-73.899997,288,4.5,11385
2556,dWc0ijADaD6ZdclJ5LqQdg,Paola's Restaurant,italian,1361 Lexington Ave,40.78221468700567,-73.9534524063586,191,3.5,10128
2557,KSUtWeFngYHhNff9DfjVBQ,Forno Pizzeria E Trattoria,italian,52-27 69th St,40.73274,-73.89556,182,4.5,11378
2558,DF7PV0DE9z0LM4ae6XYeYg,Harry's Italian,italian,2 Gold St,40.707555318913,-74.006898168681,604,3.5,10038
2559,CfFjKWynWAFLO9mUTxe4Zg,Gaetana's,italian,143 Christopher St,40.732952570801,-74.007623322014,305,3.5,10014
2560,C-V8rvmamxMzu7EoQkcFrg,Keste Wall Street,italian,77 Fulton St,40.70915951755881,-74.00489524170528,220,4.0,10038
2561,uEKiv6WEPg9dWj10HCur5A,Table 87 - Brooklyn Heights,italian,87 Atlantic Ave,40.691219329834,-73.9973449707031,307,4.0,11201
2562,74zaTegd7fnS6llTesn_Dg,Fragole Ristorante,italian,394 Court St,40.68087,-73.99688,380,4.5,11231
2563,wTNUUoYUl3gox-gUAZ9bAA,Peppino's Brick Oven Pizza & Restaurant,italian,469 5th Ave,40.668221,-73.986936,462,4.5,11215
2564,6NqCJcJvYEdvjI2e0mH0Yw,Corto,italian,507 Palisade Ave,40.74597,-74.04337,211,4.0,07307
2565,h_sq1vPUFjBs2nHb62slDg,Cipriani Dolci,italian,89 E 42nd St,40.7527278758581,-73.9775700156476,242,3.0,10017
2566,mwvukHjc7Trs5fRbZ4-TsA,Fabbrica Restaurant & Bar,italian,44 N 6th St,40.7196429,-73.9626643,308,3.5,11249
2567,gJg_Gh2lqrCprDzR6ZP9QQ,314 Pizza Pasta & Wine Bar,italian,1260 Amsterdam Ave,40.810854,-73.958384,110,4.5,10027
2568,LfRiA6RORToZUSJUHkZBVA,Frankies 457 Spuntino,italian,457 Court St,40.677328,-73.997972,848,4.0,11231
2569,qYDoWRdntIApGW6fEUHWIQ,biricchino,italian,260 W 29th St,40.7488743961,-73.9954839431414,133,4.0,10001
2570,14CZLOKOX7GJqbTaUt5HpQ,Rizzo's Bakery,italian,208 Central Ave,40.74173,-74.052106,116,4.5,07307
2571,uzEhT55QIdk9YbfFwmlRzQ,Altesi Ristorante,italian,26 E 64th St,40.76667,-73.96959,75,4.0,10065
2572,P6mNpH4eBPA-42Z0PFEqtQ,Regina's Grocery,italian,27 Orchard St,40.715472,-73.991795,67,4.5,10002
2573,7oNuDMESKejMgJFlkQwxmQ,Avena Downtown,italian,260 6th Ave,40.7289,-74.00216,94,4.5,10014
2574,cEWF70xMbOvOhr4CDkroOw,Pronto Pizzeria,italian,45-19 28th Ave,40.76346,-73.90886,158,4.0,11103
2575,-tQ9Zlb5d9PPlDz_6UgV7w,Antica Pesa,italian,115 Berry St,40.71884,-73.95865,403,3.5,11249
2576,0k6OrRfbWt5oVPI4JCztlw,Gino's Pizzeria,italian,380 Central Ave,40.74776,-74.04788,237,4.0,07307
2577,H5L18XZRHh_13HaeeHH_sQ,Casa Di Napoli,italian,703 32nd St,40.773718,-74.0306062996387,128,4.5,07087
2578,o7Y1WT__Ea5PYSLZwxPSpw,Serafina,italian,224 W 49th St,40.760971,-73.985511,207,3.0,10019
2579,pwzLpR9ys1NkE3ppjT88MQ,Pietro Nolita,italian,174 Elizabeth St,40.7210205244336,-73.994662,561,3.5,10012
2580,B1XdGwZZ5ee2fBdngj7NUw,Underground Pizza,italian,3 Hanover Sq,40.70499,-74.00961,302,4.0,10004
2581,hpRrYBbKUqv8ewFKDjbjoA,Gersi,italian,316 Court St,40.683438,-73.995711,307,4.5,11231
2582,XvEz60Y0NbLxooK9AmRU8g,Piccoli Trattoria,italian,522 6th Ave,40.66518210863434,-73.98653954110445,523,4.5,11215
2583,_Klr6rynJ4b_oc7ehRPoZA,Paul & Jimmy's,italian,123 E 18th St,40.73682,-73.987251,123,4.0,10003
2584,XcfZqLrXdABSZLViQ34VTw,Chelsea Ristorante,italian,108 8th Ave,40.7405719,-74.0017238,195,3.5,10011
2585,eby9pE6FzmwjoYRVzDpzew,Sette Mezzo,italian,969 Lexington Ave,40.7693455389848,-73.9627933502197,73,4.0,10021
2586,PQd4M3cuSgdweWgLgZIslQ,Inatteso Pizzabar,italian,28 West St,40.7056571,-74.0172056,329,4.0,10004
2587,ZamvzoxEKiJEboO0ZUdogw,Amici Ristorante,italian,165 Mulberry St,40.71981,-73.99722,109,4.5,10013
2588,x61Sizu7lqGPMGuKEGHo-Q,Senso Unico,italian,43-04 47th Ave,40.7414137015591,-73.9216857927781,88,4.5,11104
2589,SJwnDYp53mHEbeZK2nXnbg,Cipriani,italian,110 E 42nd St,40.75145,-73.97707,110,3.5,10017
2590,AWeQkgJ0uzNr5YxFr2Bx8g,Pasquale Jones,italian,187 Mulberry St,40.7211076542265,-73.9968880778813,280,3.5,10012
2591,gjZpcE-X4zQOEqWQPelLgg,Max,italian,134 W Broadway,40.71688,-74.00835,455,3.5,10013
2592,vLaaNR3rTeSFEZe_nn43BA,Motorino Pizzeria Napoletana,italian,139 Broadway,40.7104799,-73.96351,255,4.0,11211
2593,l-oj1yA5liiFEEwoi-1ELA,Bottega Restaurant,italian,1331 2nd Ave,40.7677346,-73.9593295,148,3.5,10021
2594,Zp-K3ztVTzR-LrWwl_CBgA,La Pecora Bianca,italian,20 W 40th St,40.7525275894982,-73.9829860255122,31,4.5,10018
2595,Jgaf3JmVaPokYB3ezbhjCQ,Caravaggio,italian,23 E 74th St,40.7734565734863,-73.964729309082,113,3.5,10021
2596,4j_n7nPaZrp6_lEInZaA8Q,Aita,italian,132 Greene Ave,40.686412,-73.966629,294,4.0,11238
2597,St8a2de1vfyCxwIySBUWbA,Graziella's,italian,232 Vanderbilt Ave,40.6904563903809,-73.9696273803711,455,4.0,11205
2598,S4uozcDEieoaXxIJ6TsUoQ,Dellarocco's,italian,214 Hicks St,40.6950309,-73.9961252,305,4.0,11201
2599,vEYEs9McRtRdKBp2XfRNZA,Finestra Restaurant,italian,1370 York Ave,40.76751,-73.95288,100,4.0,10021
2600,gU6_qALmeWysg2YXMzMrtw,Serafina Fabulous Pizza,italian,1022 Madison Ave,40.7762350782493,-73.9623423504256,367,3.0,10075
2601,PerCtK0A27ku-cmBVMh5tw,Porto Salvo,italian,424 E 161st St,40.82368,-73.91294,168,4.5,10451
